ID,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,START,STOP,ENCOUNTER,CODE,DESCRIPTION
450dd494-b5ed-4778-8eb6-6374db6b43d3,10/6/1923,,999-46-3340,S99922613,X71599560X,Mrs.,Leida589,Jast432,,Schiller186,M,white,nonhispanic,F,Falmouth  Massachusetts  US,163 Herman Path,Swampscott,Massachusetts,Essex County,,42.44351402,-70.88602192,1511232.44,25653.91,1/31/1953,,a2a0047c-56c3-4240-b899-43980585a085,230690007,"Stroke, Body mass index 30+ - obesity (finding), Coronary Heart Disease, Alzheimer's disease (disorder), Headache (finding), Cough (finding), Sputum finding (finding)"
8067687d-5327-40bf-93b6-646c48df5832,4/26/1987,,999-44-4521,S99995723,X63828027X,Ms.,Leandra549,Rippin620,,,S,white,nonhispanic,F,Foxborough  Massachusetts  US,899 Runolfsson Green,Upton,Massachusetts,Worcester County,,42.17987471,-71.60509515,695955.88,9589.93,5/2/1991,,e67cfab0-40cb-4a78-b67e-c3281b70bb10,446096008,"Perennial allergic rhinitis, Hypertension, Cystitis, Normal pregnancy, Cough (finding), Dyspnea (finding), Wheezing (finding), Fever (finding), Loss of taste (finding)"
00f4a103-cb5c-49d4-8553-1d5ae1a4cc26,11/22/1987,,999-86-2753,S99982554,X18936146X,Mrs.,Malvina930,Gulgowski816,,Ratke343,M,white,nonhispanic,F,Sheffield  Massachusetts  US,542 Hermiston Loaf Unit 43,Chelmsford,Massachusetts,Middlesex County,,42.58727714,-71.40006656,695343.26,12094.73,1/15/2006,,44d420b3-9a1f-438d-9443-ae13e0af0a20,15777000,"Prediabetes, Anemia (disorder), Hypertension, Miscarriage in first trimester, Headache (finding), Cough (finding), Muscle pain (finding), Joint pain (finding), Chill (finding), Fever (finding)"
746a008c-a90f-480f-b798-7d2443f149e5,2/7/2020,,999-30-4552,,,,Johanne551,Johnston597,,,,white,nonhispanic,F,Weymouth  Massachusetts  US,740 Krajcik Vista Unit 16,Dartmouth,Massachusetts,Bristol County,,41.53364151,-70.93307334,7670,446.64,3/10/2020,3/24/2020,d5776652-3182-4b17-9ace-7b4957bfc2d0,25064002,"Headache (finding), Cough (finding), Fever (finding)"
37c3c26c-0c53-42e6-b56e-ea523fa7f34e,3/10/1992,,999-80-6250,S99927339,X10292715X,Mrs.,Erminia669,Leannon79,,Kutch271,M,asian,nonhispanic,F,Cantho  Cần Thơ  VN,918 Stamm Fork Suite 30,Taunton,Massachusetts,Bristol County,2718,41.93629425,-71.06007934,663968.31,4632.08,3/7/2020,3/20/2020,12150085-8294-4207-aecf-2b82ed900697,49727002,"Cough (finding), Dyspnea (finding), Wheezing (finding), Fever (finding), Loss of taste (finding), Pneumonia (disorder), Hypoxemia (disorder), Respiratory distress (finding), Acute respiratory failure (disorder), Acute pulmonary embolism (disorder)"
6523cc3b-59bd-47c6-9e1f-ffd787b17e3c,6/5/2002,,999-89-2256,S99994289,,,Ruthe70,Kautzer186,,,,white,nonhispanic,F,Boston  Massachusetts  US,201 Rogahn Underpass,Quincy,Massachusetts,Norfolk County,,42.2592902,-71.06117158,438828.62,7646.8,6/3/2011,,0c2353b9-0e2d-48d4-b264-2f1811900079,128613002,"Seizure disorder, History of single seizure (situation), Child attention deficit disorder"
b176f256-fb2d-4778-9797-945dd662e3f4,10/28/1915,,999-86-4087,S99999199,X53701032X,Mrs.,Mi492,Schmeler639,,Hilpert278,M,white,nonhispanic,F,North Reading  Massachusetts  US,438 Mraz Ranch Suite 78,Dighton,Massachusetts,Bristol County,,41.80089274,-71.15487504,1580818.7,36308.2,12/21/1933,,a1720551-0215-45c9-9828-3779fb9da409,59621000,"Hypertension, Body mass index 30+ - obesity (finding), Stroke, Idiopathic atrophic hypothyroidism, Chronic pain, Coronary Heart Disease, Viral sinusitis (disorder), Sputum finding (finding), Fatigue (finding), Dyspnea (finding), Wheezing (finding), Diarrhea symptom (finding), Fever (finding), Loss of taste (finding)"
905f8397-51ba-424f-8c28-f001e028bd46,4/23/2004,,999-70-2102,S99916341,,,Nery414,Bergstrom287,,,,asian,nonhispanic,F,Shanghai  Shanghai Municipality  CN,971 Bergstrom Boulevard,Northborough,Massachusetts,Worcester County,,42.29133841,-71.61923157,6662.15,0,4/22/2008,,d25625ba-039e-4047-8cdf-766ecd15710e,128613002,"Seizure disorder, History of single seizure (situation), Epilepsy, Coronary Heart Disease, Fatigue (finding), Dyspnea (finding), Wheezing (finding), Chill (finding), Fever (finding), Loss of taste (finding), Pneumonia (disorder), Hypoxemia (disorder), Respiratory distress (finding), Acute deep venous thrombosis (disorder)"
9e74f093-5fb5-4edd-93eb-b7dbd12b4913,11/28/1991,,999-41-5099,S99996086,X52886072X,Mr.,Lanny564,Bergstrom287,,,M,white,nonhispanic,M,Lowell  Massachusetts  US,604 Schmitt Gardens,Quincy,Massachusetts,Norfolk County,2171,42.25608957,-70.96760365,689622.4,6551.88,3/4/2020,4/2/2020,578565bd-6ec0-4bbe-bb63-852d2b85bfa6,386661006,"Fever (finding), Loss of taste (finding)"
1acc4fdc-0c8d-4f3d-9b60-06ba58696232,10/21/1996,,999-66-4692,S99954133,X11375863X,Ms.,Madelaine318,Blick895,,,,white,nonhispanic,F,Milton  Massachusetts  US,120 Lueilwitz Port,Springfield,Massachusetts,Hampden County,1103,42.14945924,-72.54890103,74486.07,4947.92,12/24/2018,,cb9703a5-ad4c-4ba6-b2b2-169c0da0338d,15777000,"Prediabetes, Cystitis"
f854d23e-844c-4d70-820d-a9148ce08f17,9/13/1990,,999-68-2971,S99986602,X69353358X,Mrs.,Elnora999,O'Keefe54,,Lehner980,M,white,nonhispanic,F,Bourne  Massachusetts  US,338 O'Conner Common Suite 5,Milford,Massachusetts,Worcester County,,42.18549192,-71.47997764,547992.56,9335.32,2/23/2006,9/28/2006,e1c76c06-ea07-4169-8287-63859160e452,72892002,"Normal pregnancy, Hypertension, Normal pregnancy, Normal pregnancy, Normal pregnancy, Normal pregnancy, Normal pregnancy, Anemia (disorder), Antepartum eclampsia, Fatigue (finding), Muscle pain (finding), Joint pain (finding), Fever (finding), Pneumonia (disorder), Hypoxemia (disorder), Respiratory distress (finding), Acute respiratory failure (disorder), Normal pregnancy"
c69e4051-b7bc-4c07-8c13-48bf13e502a8,6/22/1991,,999-61-6835,S99982951,X5379873X,Mr.,Martin117,Rogahn59,,,S,white,nonhispanic,M,Springfield  Massachusetts  US,840 Howell Fork,Middleborough,Massachusetts,Plymouth County,,41.89482986,-70.8731811,768772.08,2738.96,3/9/2020,3/22/2020,40d02698-5605-4ac8-9999-ddac9c1de65c,25064002,"Headache (finding), Sore throat symptom (finding), Fever (finding), Pneumonia (disorder), Hypoxemia (disorder), Respiratory distress (finding), Acute deep venous thrombosis (disorder)"
b5d99a35-d8a0-4165-b983-363f66bf0f9f,2/17/1972,,999-15-1714,S99935483,X5896015X,Mr.,King743,Stark857,,,M,asian,nonhispanic,M,Salem  Massachusetts  US,637 Keeling Vale,North Andover,Massachusetts,Essex County,,42.69483701,-71.08056917,1281749.87,3277.24,4/21/1994,,9ba7e50a-649e-489e-aa87-215be06f1be8,15777000,"Prediabetes, Anemia (disorder), Appendicitis, History of appendectomy, Cough (finding), Fever (finding), Loss of taste (finding), Chronic pain"
d605825b-7b94-4c99-8e6c-fe5fe17f32d6,7/28/2006,,999-59-4278,,,,Wava789,Reynolds644,,,,white,nonhispanic,F,Cambridge  Massachusetts  US,128 Jast Passage,Haverhill,Massachusetts,Essex County,1832,42.7847348,-71.09913002,333075.18,3354.8,2/29/2020,3/30/2020,59285aef-6e29-4b9c-aa0f-930b1fedd6de,267036007,"Dyspnea (finding), Wheezing (finding), Muscle pain (finding), Joint pain (finding), Fever (finding), Loss of taste (finding)"
9a5ef4a1-94ba-41c9-aeb3-9711926638a8,6/29/1974,,999-58-4852,S99940758,X24322354X,Mrs.,Aundrea980,Herman763,,Bogisich202,M,black,nonhispanic,F,Fitchburg  Massachusetts  US,1023 Lakin Overpass Unit 93,Waltham,Massachusetts,Middlesex County,2472,42.37321771,-71.1936466,940049.24,13693.35,9/22/1977,,739d28c9-e369-427e-9de2-af9932b280fd,40055000,"Chronic sinusitis (disorder), Hypertension, Body mass index 30+ - obesity (finding), Miscarriage in first trimester, Osteoarthritis of knee, Headache (finding), Cough (finding), Sputum finding (finding), Fever (finding), Loss of taste (finding)"
dcebc71a-1a1d-4241-9a04-155f7949d561,1/31/1985,,999-85-8264,S99945507,X34012864X,Mrs.,Angeles319,Emard19,,Turcotte120,M,white,nonhispanic,F,Acton  Massachusetts  US,517 Terry Gateway,Brockton,Massachusetts,Plymouth County,2351,42.07433189,-71.05192769,726471.03,4320.36,2/26/1998,,4210d587-47b9-4292-89de-431aace1288b,162864005,"Body mass index 30+ - obesity (finding), Miscarriage in first trimester, Viral sinusitis (disorder), Prediabetes, Anemia (disorder), Headache (finding), Fatigue (finding), Fever (finding)"
73822aa0-4c25-400b-abc3-06e80b98148e,9/6/1954,3/20/2020,999-80-6461,S99951114,X50366148X,Mr.,Hugh686,Hirthe744,MD,,S,white,nonhispanic,M,Canton  Massachusetts  US,886 Rosenbaum Well Unit 80,Winchester,Massachusetts,Middlesex County,,42.45139931,-71.16930527,1727254.86,5294.6,11/21/1988,,d250e708-a5b4-4b7a-a3fb-35f5294c2abe,162864005,"Body mass index 30+ - obesity (finding), Chronic sinusitis (disorder), Seizure disorder, History of single seizure (situation), Epilepsy, First degree burn, Cough (finding), Dyspnea (finding), Wheezing (finding), Fever (finding), Pneumonia (disorder), Hypoxemia (disorder), Respiratory distress (finding), Acute respiratory failure (disorder), Sepsis caused by virus (disorder), Acute pulmonary embolism (disorder), Septic shock (disorder), Heart failure (disorder), Acute respiratory distress syndrome (disorder)"
879171ba-faa8-496d-9dc3-cd873bb22d0b,1/16/1934,5/16/2017,999-24-2680,S99913657,X80789857X,Mr.,Ivan258,Ankunding277,,,M,white,nonhispanic,M,Quincy  Massachusetts  US,865 Little Heights,Hingham,Massachusetts,Plymouth County,,42.21085867,-70.87647468,1785192.04,19943.76,6/22/1995,,95d3cf11-f02e-4649-b3de-49ee43338a90,40055000,"Chronic sinusitis (disorder), Hyperlipidemia, Stroke, Alzheimer's disease (disorder), Pneumonia"
32389201-0dd2-45fd-8d87-b29c9efae8e6,11/27/1946,,999-12-9396,S99931612,X6375837X,Mr.,Alphonse92,Hudson301,,,M,black,nonhispanic,M,Westwood  Massachusetts  US,584 Wunsch Harbor,Medford,Massachusetts,Middlesex County,,42.38109945,-71.06185418,1442826.76,24160.57,1/20/1965,,b6234607-97e3-4b20-baf5-d9f629e2bdf3,59621000,"Hypertension, Prediabetes, Diabetes, Hypertriglyceridemia (disorder), Anemia (disorder), Metabolic syndrome X (disorder), Diabetic retinopathy associated with type II diabetes mellitus (disorder), Hyperglycemia (disorder), Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder), Proliferative diabetic retinopathy due to type II diabetes mellitus (disorder), Neuropathy due to type 2 diabetes mellitus (disorder), Cough (finding), Sputum finding (finding), Dyspnea (finding), Wheezing (finding), Muscle pain (finding), Joint pain (finding), Fever (finding)"
2d0089fa-cbfb-40f9-86ab-277208467ece,3/19/2013,,999-98-9024,,,,Treva754,Gutkowski940,,,,white,nonhispanic,F,Methuen  Massachusetts  US,1015 Sporer Underpass,Arlington,Massachusetts,Middlesex County,2474,42.44564391,-71.12847873,176781.5,2515.68,3/25/2017,,3eb6ba3b-dd3a-4a34-aace-6d400f24c497,232353008,"Perennial allergic rhinitis with seasonal variation, Acute viral pharyngitis (disorder), Sinusitis (disorder), Cough (finding), Fatigue (finding), Nausea (finding), Vomiting symptom (finding), Fever (finding), Loss of taste (finding)"
66862fdc-0733-42d0-8e41-d027fcfff9c3,4/14/2003,,999-23-9790,S99918546,,,Luis923,Zieme486,,,,white,nonhispanic,F,Great Barrington  Massachusetts  US,707 Murazik Mews Unit 97,Sterling,Massachusetts,Worcester County,,42.4143782,-71.75680549,435999.13,3113.12,5/15/2017,,0b33e7a2-8cc8-41ad-a7d9-8fc773fbf33e,162864005,"Body mass index 30+ - obesity (finding), Viral sinusitis (disorder), Viral sinusitis (disorder), Cough (finding), Sputum finding (finding), Fatigue (finding), Fever (finding)"
31b8f2ff-bccd-4595-b665-efdcb5a0f41a,3/10/1982,,999-99-9673,S99972618,X28047736X,Mrs.,Laura391,Urías338,,Corrales691,M,white,hispanic,F,Lima  Lima Province  PE,288 Nicolas Trafficway Suite 82,Cambridge,Massachusetts,Middlesex County,2472,42.35786201,-71.16321751,891269.18,5107.85,2/3/2009,,655b465b-2f40-4808-9bb6-a245066f6334,196416002,"Impacted molars, Chronic sinusitis (disorder), Body mass index 30+ - obesity (finding), Cough (finding), Sputum finding (finding), Fever (finding), Loss of taste (finding), Pneumonia (disorder), Hypoxemia (disorder), Respiratory distress (finding), Sepsis caused by virus (disorder), Acute deep venous thrombosis (disorder), Acute bronchitis (disorder)"
f26eaced-f2fc-43b4-b6cb-1fd44b4bacd9,2/23/1947,,999-68-7989,S99974581,X40569055X,Mr.,Ben667,Kessler503,,,S,white,nonhispanic,M,New Bedford  Massachusetts  US,651 Price Approach Apt 34,Holliston,Massachusetts,Middlesex County,,42.19357736,-71.49316692,1671876.37,10357.27,3/15/1959,,0ad1bf93-6587-4771-80fa-342f67439274,162864005,"Body mass index 30+ - obesity (finding), Prediabetes, Anemia (disorder), Hyperlipidemia, Gout, Osteoporosis (disorder), Fracture of forearm, Pathological fracture due to osteoporosis (disorder)"
b88c0627-e039-48e9-b49d-6d95c221e2a1,7/20/1939,,999-18-7548,S99985375,X89120511X,Mrs.,Naida467,Spencer878,,Kuvalis369,M,white,nonhispanic,F,Attleboro  Massachusetts  US,214 Schmeler Parade,Boston,Massachusetts,Suffolk County,2129,42.34191027,-71.05261601,261334.6,13139.69,9/24/1964,,3c0ba86c-0465-4221-9d82-6eb751dbcffa,15777000,"Prediabetes, Anemia (disorder), Cardiac Arrest, History of cardiac arrest (situation), Localized  primary osteoarthritis of the hand, Chronic sinusitis (disorder), Osteoporosis (disorder), Headache (finding), Cough (finding), Fever (finding)"
04323e04-c4c4-4c52-b9ef-bd401a2938f3,1/18/1975,,999-30-1716,S99916306,X59957408X,Mr.,Rayford811,Wolff180,,,M,white,nonhispanic,M,Winthrop  Massachusetts  US,886 Tillman Crossroad Apt 2,Winchester,Massachusetts,Middlesex County,1890,42.46850125,-71.12305898,1097780.5,8089.2,11/23/1990,,420355e4-22ff-4a9b-bdc8-812e481c21e7,40055000,"Chronic sinusitis (disorder), Body mass index 30+ - obesity (finding), Cough (finding), Fever (finding), Loss of taste (finding)"
9bb766eb-f10d-4a97-9013-fb0a25c767d9,11/16/1958,,999-80-5851,S99974546,X60687006X,Mr.,Reinaldo138,Hartmann983,,,M,white,nonhispanic,M,Boston  Massachusetts  US,773 Brakus Viaduct Unit 9,Worcester,Massachusetts,Worcester County,1609,42.23672655,-71.85502465,1336789.25,6368.95,10/2/1986,,07dd6617-a58b-46f3-988d-c645a741a643,40055000,"Chronic sinusitis (disorder), Body mass index 30+ - obesity (finding), Cough (finding), Fatigue (finding), Fever (finding), Loss of taste (finding), Pneumonia (disorder), Hypoxemia (disorder), Respiratory distress (finding), Acute respiratory failure (disorder), Acute deep venous thrombosis (disorder)"
98c0a2e8-46cd-4fa2-81cf-6d37b2f76383,2/8/1970,,999-60-8205,S99949502,X63100829X,Mrs.,Judy192,Bruen238,,Homenick806,M,white,nonhispanic,F,Dracut  Massachusetts  US,313 Fahey Grove Suite 20,Athol,Massachusetts,Worcester County,,42.51616901,-72.21818528,1182678.78,9560.07,9/12/1993,,6ad221a0-1d6b-478e-98e2-1f5793300b07,19169002,"Miscarriage in first trimester, Prediabetes, Acute bronchitis (disorder), Cough (finding), Sore throat symptom (finding), Fatigue (finding), Dyspnea (finding), Wheezing (finding), Muscle pain (finding), Joint pain (finding), Fever (finding)"
028dbced-cfcd-4312-b031-fe0ba5bb28c1,1/3/1989,,999-57-2066,S99938776,X80865088X,Mr.,Malcolm243,O'Hara248,,,M,black,nonhispanic,M,Quincy  Massachusetts  US,263 Wisozk Rapid,Boston,Massachusetts,Suffolk County,2119,42.36044302,-71.05184295,687012.9,13675.97,3/9/2020,4/3/2020,482cb05d-c21d-49e4-bff6-3d261edf5e14,386661006,Fever (finding)
8cb4b12a-fecd-4faf-800c-527b77aaefb4,6/9/1971,,999-50-7675,S99977811,X77111974X,Mrs.,Lynn917,Schowalter414,,Borer986,M,black,nonhispanic,F,Harwich  Massachusetts  US,454 Gorczany Mission,Melrose,Massachusetts,Middlesex County,2176,42.50217131,-71.01746789,1181860.71,8791.6,6/15/1974,,9d7f5412-dc12-490a-970f-3ffd6f0d1865,446096008,"Perennial allergic rhinitis, Body mass index 30+ - obesity (finding), Prediabetes, Anemia (disorder), Fever (finding), Loss of taste (finding), Pneumonia (disorder), Hypoxemia (disorder), Respiratory distress (finding), Sepsis caused by virus (disorder)"
cc7f01fb-b4dd-442b-bbf0-2de854328c8b,6/6/1951,,999-98-3353,S99967205,X76673724X,Mrs.,Danyelle408,Wunsch504,,Will178,M,white,nonhispanic,F,Norwood  Massachusetts  US,561 Pfannerstill Mall Apt 2,Billerica,Massachusetts,Middlesex County,,42.56354768,-71.2503401,1557748.35,11016.71,6/4/1960,,f5342e7e-509e-4534-8354-c4f2455d85a5,74400008,"Appendicitis, History of appendectomy, Body mass index 30+ - obesity (finding), Hypertension, Cough (finding), Fatigue (finding), Dyspnea (finding), Wheezing (finding), Fever (finding), Loss of taste (finding), Pneumonia (disorder), Hypoxemia (disorder), Respiratory distress (finding), Acute pulmonary embolism (disorder), Acute viral pharyngitis (disorder)"
aea7a90d-90ca-4800-9c52-497dd0e3716f,2/16/1960,,999-45-2856,S99952445,X74279086X,Mrs.,Rochelle550,Jacobs452,,Quigley282,M,white,nonhispanic,F,Peabody  Massachusetts  US,861 Kautzer Meadow Suite 1,Barnstable,Massachusetts,Barnstable County,2648,41.71526205,-70.37387139,176471.97,20967.99,4/11/1978,,4fa902cc-2d7b-42b1-b862-e4c21bd0453b,59621000,"Hypertension, Cardiac Arrest, History of cardiac arrest (situation), Diabetes, Anemia (disorder), Hypertriglyceridemia (disorder), Metabolic syndrome X (disorder), Chronic kidney disease stage 1 (disorder), Diabetic renal disease (disorder), Neuropathy due to type 2 diabetes mellitus (disorder), Smokes tobacco daily, Hyperlipidemia, Familial Alzheimer's disease of early onset (disorder), Cough (finding), Fatigue (finding), Fever (finding)"
2b4d5724-63ae-42e7-9743-0da6e038ad2f,11/26/1978,,999-37-4092,S99931464,X14415769X,Mrs.,Cassidy160,Wiza601,,Emmerich580,M,white,nonhispanic,F,Boston  Massachusetts  US,111 Jaskolski Vale Unit 12,Easton,Massachusetts,Bristol County,,42.05781479,-71.07728898,958444.61,6118.56,2/27/2003,,b9b3dc5d-9bb6-4fba-b484-61f40b796fd1,40055000,"Chronic sinusitis (disorder), Body mass index 30+ - obesity (finding), Viral sinusitis (disorder), Normal pregnancy, Miscarriage in first trimester, Fetus with unknown complication, Headache (finding), Cough (finding), Fatigue (finding), Diarrhea symptom (finding), Fever (finding)"
87376988-45ba-42a5-ac26-21897efea34b,10/27/1946,,999-90-6693,S99995694,X46409108X,Mrs.,Dorene845,Botsford977,,Botsford977,M,white,nonhispanic,F,Tyngsborough  Massachusetts  US,648 Predovic Annex Unit 57,Springfield,Massachusetts,Hampden County,1103,42.1633104,-72.51750226,1553149.46,12226.37,12/29/1968,,7b98e74d-df02-4428-93fb-298a3fc214e2,162864005,"Body mass index 30+ - obesity (finding), Prediabetes, Hyperlipidemia, Osteoarthritis of knee, Osteoporosis (disorder), Sputum finding (finding), Loss of taste (finding)"
2c35f36e-87bf-42ed-a16c-f274c65996f2,12/11/1986,,999-24-8170,S99979893,X83034055X,Mrs.,Jannie509,Funk324,,Wehner319,M,white,nonhispanic,F,Beverly  Massachusetts  US,565 Cassin Manor,Revere,Massachusetts,Suffolk County,2151,42.42169645,-70.96355518,33924.8,4347.92,5/17/2007,12/20/2007,150aa2e6-3636-4e1c-b751-44164192e696,72892002,"Normal pregnancy, Normal pregnancy, Normal pregnancy, Normal pregnancy, Normal pregnancy, Diabetes, Normal pregnancy, Normal pregnancy, Hypertriglyceridemia (disorder), Metabolic syndrome X (disorder), Anemia (disorder), Normal pregnancy, Miscarriage in first trimester, Normal pregnancy, Tubal pregnancy, Fever (finding), Loss of taste (finding)"
